date,CO,NO_2,NOx,O_3,PM10,SO_2
03.01.01,0.7699999809265137,73.04000091552734,116.5,15.710000038146973,24.200000762939453,19.510000228881836
03.01.01,0.9300000071525574,75.48999786376953,129.0,12.6899995803833,23.40999984741211,16.93000030517578
03.01.01,0.9100000262260437,74.0,125.19999694824219,13.9399995803833,11.390000343322754,15.90999984741211
03.01.01,0.800000011920929,73.04000091552734,117.5999984741211,17.479999542236328,13.3100004196167,14.380000114440918
03.01.01,0.7799999713897705,72.95999908447266,123.69999694824219,13.289999961853027,16.020000457763672,14.15999984741211
03.01.01,0.5400000214576721,69.33000183105469,102.0999984741211,19.8700008392334,18.790000915527344,12.1899995803833
04.01.01,0.4399999976158142,65.58000183105469,88.16999816894531,26.719999313354492,12.779999732971191,10.890000343322754
04.01.01,0.3799999952316284,60.54999923706055,79.6500015258789,29.780000686645508,13.989999771118164,9.569999694824219
04.01.01,0.3700000047683716,58.5,77.4800033569336,29.5,10.930000305175781,8.380000114440918
04.01.01,0.33000001311302185,58.63999938964844,81.79000091552734,27.360000610351562,10.079999923706055,8.220000267028809
04.01.01,0.20999999344348907,55.2599983215332,72.56999969482422,34.7400016784668,9.380000114440918,7.659999847412109
04.01.01,0.17000000178813934,40.959999084472656,46.27000045776367,42.91999816894531,10.65999984741211,7.360000133514404
04.01.01,0.15000000596046448,35.459999084472656,39.22999954223633,44.66999816894531,12.489999771118164,7.190000057220459
04.01.01,0.20000000298023224,42.209999084472656,48.47999954223633,33.970001220703125,7.400000095367432,7.650000095367432
04.01.01,0.4099999964237213,61.88999938964844,91.0199966430664,14.970000267028809,5.880000114440918,9.579999923706055
04.01.01,0.5799999833106995,66.33999633789062,108.4000015258789,12.90999984741211,15.779999732971191,10.84000015258789
04.01.01,0.49000000953674316,66.55000305175781,94.51000213623047,21.06999969482422,17.110000610351562,10.800000190734863
04.01.01,0.6299999952316284,66.19999694824219,101.5,21.1200008392334,19.469999313354492,13.75
04.01.01,0.5799999833106995,63.11000061035156,87.27999877929688,28.440000534057617,19.0,17.979999542236328
04.01.01,0.5,60.150001525878906,74.5199966430664,34.72999954223633,15.079999923706055,20.350000381469727
04.01.01,0.6899999976158142,66.02999877929688,93.18000030517578,22.530000686645508,21.040000915527344,18.760000228881836
04.01.01,0.6800000071525574,69.7699966430664,99.22000122070312,24.309999465942383,20.110000610351562,21.110000610351562
04.01.01,0.5699999928474426,68.1500015258789,89.86000061035156,29.600000381469727,19.079999923706055,21.829999923706055
04.01.01,0.5299999713897705,68.69000244140625,90.68000030517578,23.8799991607666,18.90999984741211,22.40999984741211
04.01.01,0.6299999952316284,72.5199966430664,102.5,17.799999237060547,20.489999771118164,21.81999969482422
04.01.01,0.7099999785423279,74.12999725341797,112.69999694824219,15.34000015258789,21.940000534057617,20.25
04.01.01,0.75,74.4800033569336,106.80000305175781,14.4399995803833,26.139999389648438,19.059999465942383
04.01.01,0.800000011920929,74.91000366210938,117.80000305175781,10.4399995803833,27.020000457763672,19.670000076293945
04.01.01,0.9300000071525574,73.94999694824219,134.3000030517578,9.6899995803833,27.690000534057617,19.420000076293945
04.01.01,0.8399999737739563,70.13999938964844,141.0,9.680000305175781,25.950000762939453,17.09000015258789
05.01.01,0.7900000214576721,68.36000061035156,126.5,10.960000038146973,20.059999465942383,15.109999656677246
05.01.01,0.7900000214576721,68.91999816894531,127.19999694824219,8.399999618530273,23.65999984741211,16.450000762939453
05.01.01,0.6200000047683716,66.79000091552734,109.4000015258789,8.9399995803833,20.5,19.690000534057617
05.01.01,0.44999998807907104,61.900001525878906,104.19999694824219,7.980000019073486,18.989999771118164,16.959999084472656
05.01.01,0.49000000953674316,58.88999938964844,105.69999694824219,9.90999984741211,25.530000686645508,16.280000686645508
05.01.01,0.5799999833106995,55.16999816894531,113.0999984741211,8.050000190734863,23.540000915527344,13.65999984741211
05.01.01,0.9100000262260437,48.47999954223633,167.0,6.619999885559082,27.010000228881836,14.989999771118164
05.01.01,1.1299999952316284,45.290000915527344,203.1999969482422,6.5,28.860000610351562,16.040000915527344
05.01.01,1.6799999475479126,45.310001373291016,260.5,6.710000038146973,43.900001525878906,18.34000015258789
05.01.01,2.4100000858306885,51.86000061035156,305.70001220703125,6.849999904632568,57.52000045776367,22.18000030517578
05.01.01,2.5999999046325684,54.97999954223633,318.6000061035156,6.909999847412109,48.150001525878906,23.799999237060547
05.01.01,1.5700000524520874,61.58000183105469,272.0,7.019999980926514,55.77000045776367,18.639999389648438
05.01.01,0.9800000190734863,61.41999816894531,161.39999389648438,8.119999885559082,42.04999923706055,14.710000038146973
05.01.01,1.0499999523162842,59.2400016784668,144.1999969482422,9.319999694824219,23.489999771118164,13.739999771118164
05.01.01,0.9800000190734863,56.150001525878906,126.19999694824219,9.239999771118164,15.40999984741211,13.460000038146973
05.01.01,0.9700000286102295,54.38999938964844,120.19999694824219,10.6899995803833,11.90999984741211,13.59000015258789
05.01.01,1.1699999570846558,55.16999816894531,123.5,8.569999694824219,14.539999961853027,14.729999542236328
05.01.01,0.6600000262260437,54.7599983215332,112.4000015258789,11.84000015258789,10.5600004196167,13.819999694824219
05.01.01,0.7200000286102295,55.75,95.33999633789062,13.09000015258789,7.670000076293945,14.770000457763672
05.01.01,1.0299999713897705,56.31999969482422,124.0,10.520000457763672,8.859999656677246,16.1200008392334
05.01.01,0.8700000047683716,58.77000045776367,110.0999984741211,12.399999618530273,3.9200000762939453,16.540000915527344
05.01.01,0.75,59.45000076293945,103.69999694824219,12.420000076293945,7.369999885559082,15.930000305175781
05.01.01,0.550000011920929,59.66999816894531,89.18000030517578,16.489999771118164,2.380000114440918,15.479999542236328
05.01.01,0.5199999809265137,59.4900016784668,86.30000305175781,14.869999885559082,6.159999847412109,14.279999732971191
06.01.01,0.4000000059604645,57.63999938964844,77.19000244140625,22.940000534057617,6.949999809265137,13.359999656677246
06.01.01,0.3799999952316284,50.400001525878906,59.599998474121094,29.770000457763672,3.5,12.369999885559082
06.01.01,0.4300000071525574,50.150001525878906,59.560001373291016,28.899999618530273,7.489999771118164,11.170000076293945
06.01.01,0.5600000023841858,61.43000030517578,77.20999908447266,25.06999969482422,4.289999961853027,9.930000305175781
06.01.01,0.3199999928474426,52.9900016784668,59.41999816894531,35.459999084472656,4.260000228881836,8.65999984741211
06.01.01,0.47999998927116394,62.29999923706055,86.93000030517578,18.40999984741211,6.159999847412109,8.350000381469727
06.01.01,0.3799999952316284,62.810001373291016,88.75,29.6200008392334,6.840000152587891,8.0600004196167
06.01.01,0.30000001192092896,53.810001373291016,62.869998931884766,39.63999938964844,4.380000114440918,7.46999979019165
06.01.01,0.3499999940395355,56.40999984741211,67.58000183105469,36.130001068115234,5.0,7.46999979019165
06.01.01,0.27000001072883606,50.29999923706055,57.41999816894531,43.720001220703125,4.360000133514404,7.820000171661377
06.01.01,0.30000001192092896,48.56999969482422,54.630001068115234,42.060001373291016,4.119999885559082,8.979999542236328
06.01.01,0.5600000023841858,48.310001373291016,52.720001220703125,37.0,9.829999923706055,21.020000457763672
06.01.01,0.6700000166893005,47.220001220703125,52.61000061035156,36.79999923706055,16.239999771118164,34.720001220703125
06.01.01,0.46000000834465027,42.27000045776367,46.689998626708984,45.349998474121094,3.7300000190734863,32.060001373291016
06.01.01,0.46000000834465027,38.0,42.0099983215332,44.7599983215332,7.269999980926514,35.75
06.01.01,0.38999998569488525,36.0,39.52000045776367,47.650001525878906,3.240000009536743,26.440000534057617
06.01.01,0.3499999940395355,31.75,34.630001068115234,46.880001068115234,11.1899995803833,31.6200008392334
06.01.01,0.3199999928474426,27.989999771118164,30.15999984741211,48.7400016784668,7.210000038146973,27.059999465942383
06.01.01,0.6299999952316284,49.45000076293945,57.13999938964844,28.190000534057617,10.920000076293945,35.150001525878906
06.01.01,0.8999999761581421,68.7699966430664,105.69999694824219,9.029999732971191,19.1299991607666,33.900001525878906
06.01.01,0.9300000071525574,65.41999816894531,130.6999969482422,7.389999866485596,21.079999923706055,28.459999084472656
06.01.01,0.8100000023841858,65.08000183105469,118.5999984741211,8.369999885559082,17.6200008392334,23.670000076293945
06.01.01,0.9300000071525574,62.33000183105469,128.0,7.099999904632568,24.979999542236328,20.530000686645508
06.01.01,0.7200000286102295,64.45999908447266,114.9000015258789,12.109999656677246,14.539999961853027,17.579999923706055
07.01.01,0.6399999856948853,62.810001373291016,95.16000366210938,15.369999885559082,10.40999984741211,14.699999809265137
07.01.01,0.6800000071525574,61.220001220703125,84.68000030517578,14.479999542236328,7.53000020980835,12.729999542236328
07.01.01,0.9300000071525574,61.75,93.31999969482422,9.210000038146973,9.770000457763672,13.149999618530273
07.01.01,0.8799999952316284,60.880001068115234,85.9800033569336,16.34000015258789,9.100000381469727,14.800000190734863
07.01.01,0.6000000238418579,54.459999084472656,68.86000061035156,29.549999237060547,5.940000057220459,13.079999923706055
07.01.01,0.6200000047683716,57.060001373291016,82.41000366210938,16.520000457763672,5.139999866485596,11.430000305175781
07.01.01,0.4000000059604645,55.119998931884766,78.66999816894531,25.510000228881836,5.690000057220459,9.199999809265137
07.01.01,0.49000000953674316,51.900001525878906,65.20999908447266,25.68000030517578,9.600000381469727,9.989999771118164
07.01.01,0.36000001430511475,53.900001525878906,68.16999816894531,25.75,10.279999732971191,10.260000228881836
07.01.01,0.3700000047683716,56.22999954223633,68.79000091552734,20.31999969482422,8.729999542236328,10.930000305175781
07.01.01,0.44999998807907104,56.040000915527344,65.94000244140625,25.190000534057617,11.930000305175781,21.809999465942383
07.01.01,0.6200000047683716,59.18000030517578,76.91000366210938,26.5,21.790000915527344,34.5099983215332
07.01.01,0.47999998927116394,57.4900016784668,76.91000366210938,33.68000030517578,12.4399995803833,34.470001220703125
07.01.01,0.2800000011920929,50.599998474121094,59.70000076293945,45.2599983215332,5.389999866485596,22.520000457763672
07.01.01,0.5,50.060001373291016,57.689998626708984,38.16999816894531,4.539999961853027,29.420000076293945
07.01.01,0.3700000047683716,39.099998474121094,43.279998779296875,46.68000030517578,6.309999942779541,24.440000534057617
07.01.01,0.28999999165534973,36.41999816894531,39.689998626708984,49.13999938964844,7.920000076293945,21.360000610351562
07.01.01,0.46000000834465027,38.91999816894531,42.619998931884766,43.68000030517578,8.59000015258789,31.670000076293945
07.01.01,0.6499999761581421,54.61000061035156,63.27000045776367,27.479999542236328,17.799999237060547,43.0
07.01.01,0.8500000238418579,69.38999938964844,98.6500015258789,13.550000190734863,15.90999984741211,55.16999816894531
07.01.01,1.0399999618530273,71.30000305175781,124.5999984741211,7.429999828338623,15.989999771118164,51.61000061035156
07.01.01,1.0199999809265137,71.31999969482422,139.1999969482422,7.71999979019165,15.430000305175781,49.09000015258789
07.01.01,0.6399999856948853,67.41999816894531,117.5,12.859999656677246,14.899999618530273,27.40999984741211
07.01.01,0.7200000286102295,64.9800033569336,102.9000015258789,15.729999542236328,15.279999732971191,25.549999237060547
08.01.01,0.699999988079071,62.29999923706055,109.19999694824219,12.819999694824219,14.5,19.040000915527344
08.01.01,0.4399999976158142,57.41999816894531,77.97000122070312,24.149999618530273,9.229999542236328,14.90999984741211
08.01.01,0.30000001192092896,52.56999969482422,62.650001525878906,32.880001068115234,7.179999828338623,12.930000305175781
08.01.01,0.25,40.65999984741211,46.15999984741211,38.33000183105469,4.28000020980835,12.329999923706055
08.01.01,0.20999999344348907,46.0,57.0,40.900001525878906,5.820000171661377,10.420000076293945
08.01.01,0.18000000715255737,44.47999954223633,52.20000076293945,39.56999969482422,6.690000057220459,9.609999656677246
08.01.01,0.20999999344348907,44.95000076293945,52.709999084472656,40.20000076293945,7.659999847412109,9.050000190734863
08.01.01,0.3100000023841858,53.97999954223633,65.83999633789062,29.90999984741211,9.600000381469727,10.800000190734863
08.01.01,1.1200000047683716,66.25,150.8000030517578,9.699999809265137,25.530000686645508,16.399999618530273
08.01.01,2.6700000762939453,67.31999969482422,318.79998779296875,6.46999979019165,53.290000915527344,26.889999389648438
08.01.01,3.7899999618530273,77.83000183105469,514.4000244140625,6.400000095367432,89.38999938964844,41.04999923706055
08.01.01,2.5199999809265137,87.08000183105469,379.1000061035156,6.829999923706055,79.02999877929688,46.68000030517578
08.01.01,1.75,96.5999984741211,328.3999938964844,8.319999694824219,78.08999633789062,51.040000915527344
08.01.01,1.0700000524520874,92.0999984741211,240.6999969482422,12.920000076293945,49.15999984741211,42.38999938964844
08.01.01,0.8100000023841858,84.54000091552734,158.6999969482422,21.950000762939453,24.040000915527344,27.600000381469727
08.01.01,0.699999988079071,80.08000183105469,130.60000610351562,25.18000030517578,24.290000915527344,23.030000686645508
08.01.01,0.5299999713897705,75.08999633789062,117.30000305175781,26.059999465942383,19.739999771118164,21.229999542236328
08.01.01,0.5799999833106995,73.66000366210938,117.0999984741211,21.479999542236328,15.149999618530273,21.649999618530273
08.01.01,0.7900000214576721,75.69999694824219,144.0,11.4399995803833,27.030000686645508,24.200000762939453
08.01.01,0.800000011920929,74.7300033569336,154.3000030517578,7.389999866485596,29.530000686645508,26.649999618530273
08.01.01,1.5099999904632568,74.30999755859375,202.5,5.78000020980835,46.08000183105469,47.40999984741211
08.01.01,2.869999885559082,71.69000244140625,327.79998779296875,5.710000038146973,70.73999786376953,68.58999633789062
08.01.01,3.390000104904175,70.81999969482422,430.29998779296875,5.769999980926514,76.36000061035156,57.38999938964844
08.01.01,3.8299999237060547,77.13999938964844,618.0,5.659999847412109,90.04000091552734,58.43000030517578
09.01.01,2.109999895095825,66.55999755859375,429.5,5.420000076293945,55.43000030517578,33.91999816894531
09.01.01,1.440000057220459,53.869998931884766,279.8999938964844,5.489999771118164,37.29999923706055,23.56999969482422
09.01.01,1.2200000286102295,48.31999969482422,231.39999389648438,5.539999961853027,29.989999771118164,20.56999969482422
09.01.01,0.8700000047683716,45.380001068115234,183.5,5.539999961853027,23.350000381469727,16.1200008392334
09.01.01,1.0399999618530273,42.90999984741211,194.89999389648438,5.75,25.469999313354492,19.229999542236328
09.01.01,1.0299999713897705,50.5099983215332,181.5,5.599999904632568,27.6299991607666,18.959999084472656
09.01.01,0.9800000190734863,44.599998474121094,183.60000610351562,5.599999904632568,25.270000457763672,16.860000610351562
09.01.01,0.8600000143051147,52.81999969482422,193.6999969482422,6.539999961853027,34.150001525878906,22.719999313354492
09.01.01,1.4700000286102295,60.93000030517578,226.39999389648438,5.670000076293945,33.630001068115234,31.799999237060547
09.01.01,1.350000023841858,66.48999786376953,230.0,5.690000057220459,32.790000915527344,33.709999084472656
09.01.01,2.390000104904175,67.0,266.3999938964844,5.989999771118164,50.060001373291016,38.56999969482422
09.01.01,1.4800000190734863,70.87999725341797,269.6000061035156,6.079999923706055,47.2599983215332,41.20000076293945
09.01.01,0.9200000166893005,69.41000366210938,177.5,6.730000019073486,42.209999084472656,34.72999954223633
09.01.01,1.0700000524520874,70.70999908447266,184.6999969482422,6.739999771118164,36.91999816894531,44.83000183105469
09.01.01,0.9200000166893005,71.23999786376953,171.89999389648438,8.119999885559082,32.43000030517578,43.310001373291016
09.01.01,0.9900000095367432,72.66999816894531,163.89999389648438,7.539999961853027,40.41999816894531,29.969999313354492
09.01.01,0.9100000262260437,71.72000122070312,156.8000030517578,7.28000020980835,31.65999984741211,22.959999084472656
09.01.01,1.2599999904632568,71.62999725341797,184.3000030517578,6.039999961853027,34.45000076293945,28.959999084472656
09.01.01,1.840000033378601,71.23999786376953,275.3999938964844,5.920000076293945,48.540000915527344,32.81999969482422
09.01.01,1.600000023841858,74.97000122070312,227.5,5.760000228881836,35.41999816894531,42.93000030517578
09.01.01,1.3799999952316284,71.56999969482422,191.1999969482422,5.690000057220459,25.700000762939453,46.5
09.01.01,1.3200000524520874,69.08000183105469,168.8000030517578,5.650000095367432,25.0,51.650001525878906
09.01.01,2.1700000762939453,65.69000244140625,241.60000610351562,5.78000020980835,31.639999389648438,45.70000076293945
09.01.01,1.399999976158142,60.939998626708984,227.39999389648438,5.630000114440918,24.200000762939453,34.130001068115234
10.01.01,1.0499999523162842,56.209999084472656,184.8000030517578,5.670000076293945,26.43000030517578,27.739999771118164
10.01.01,1.0299999713897705,56.52000045776367,146.10000610351562,5.730000019073486,22.479999542236328,28.40999984741211
10.01.01,0.7099999785423279,51.150001525878906,152.5,5.599999904632568,19.559999465942383,21.34000015258789
10.01.01,0.5899999737739563,48.20000076293945,127.80000305175781,5.659999847412109,17.850000381469727,18.790000915527344
10.01.01,0.4399999976158142,45.529998779296875,104.69999694824219,5.710000038146973,15.470000267028809,16.399999618530273
10.01.01,0.4699999988079071,42.95000076293945,96.0999984741211,5.670000076293945,13.979999542236328,16.350000381469727
10.01.01,0.5199999809265137,41.779998779296875,97.27999877929688,5.78000020980835,17.309999465942383,16.270000457763672
10.01.01,0.6100000143051147,40.220001220703125,112.5999984741211,5.769999980926514,19.030000686645508,16.450000762939453
10.01.01,1.2400000095367432,39.70000076293945,179.89999389648438,5.860000133514404,26.709999084472656,21.260000228881836
10.01.01,3.259999990463257,49.77000045776367,340.79998779296875,6.380000114440918,60.45000076293945,33.70000076293945
10.01.01,3.3499999046325684,53.08000183105469,400.70001220703125,6.309999942779541,72.72000122070312,39.380001068115234
10.01.01,2.2100000381469727,54.45000076293945,375.79998779296875,6.090000152587891,67.41000366210938,37.38999938964844
10.01.01,2.690000057220459,65.5999984741211,349.1000061035156,6.349999904632568,78.30999755859375,49.66999816894531
10.01.01,1.6799999475479126,83.93000030517578,316.8999938964844,6.190000057220459,67.80000305175781,52.630001068115234
10.01.01,1.149999976158142,74.94999694824219,217.8000030517578,6.789999961853027,36.560001373291016,48.45000076293945
10.01.01,2.119999885559082,73.13999938964844,261.29998779296875,6.800000190734863,59.06999969482422,56.34000015258789
10.01.01,2.0999999046325684,79.94000244140625,314.0,6.46999979019165,64.66999816894531,63.27000045776367
10.01.01,1.1100000143051147,81.52999877929688,220.60000610351562,6.659999847412109,27.329999923706055,53.380001068115234
10.01.01,1.090000033378601,78.04000091552734,179.89999389648438,6.230000019073486,26.790000915527344,32.59000015258789
10.01.01,1.2200000286102295,73.66000366210938,184.89999389648438,6.159999847412109,23.020000457763672,28.219999313354492
10.01.01,1.5399999618530273,73.0199966430664,200.1999969482422,6.019999980926514,23.75,33.77000045776367
10.01.01,1.3200000524520874,78.13999938964844,192.8000030517578,6.269999980926514,25.649999618530273,33.790000915527344
10.01.01,0.8500000238418579,71.19000244140625,122.4000015258789,9.920000076293945,16.350000381469727,27.690000534057617
10.01.01,0.6200000047683716,67.41999816894531,97.16999816894531,12.9399995803833,12.649999618530273,22.520000457763672
11.01.01,0.5299999713897705,66.11000061035156,93.12000274658203,11.510000228881836,11.979999542236328,21.780000686645508
11.01.01,0.41999998688697815,60.25,75.62000274658203,16.8799991607666,8.539999961853027,20.8700008392334
11.01.01,0.27000001072883606,47.22999954223633,53.310001373291016,26.93000030517578,4.739999771118164,19.030000686645508
11.01.01,0.2199999988079071,47.279998779296875,52.66999816894531,26.84000015258789,4.170000076293945,18.559999465942383
11.01.01,0.23000000417232513,50.83000183105469,57.060001373291016,24.31999969482422,5.659999847412109,18.309999465942383
11.01.01,0.18000000715255737,45.40999984741211,50.34000015258789,29.649999618530273,2.200000047683716,18.079999923706055
11.01.01,0.1899999976158142,43.06999969482422,47.29999923706055,30.420000076293945,7.260000228881836,19.010000228881836
11.01.01,0.28999999165534973,57.380001068115234,70.19999694824219,17.799999237060547,23.31999969482422,17.719999313354492
11.01.01,0.7099999785423279,70.02999877929688,120.0999984741211,9.34000015258789,29.760000228881836,16.540000915527344
11.01.01,1.1399999856948853,76.69999694824219,153.89999389648438,8.289999961853027,14.770000457763672,16.350000381469727
11.01.01,1.4500000476837158,88.6500015258789,195.3000030517578,6.820000171661377,25.65999984741211,17.739999771118164
11.01.01,1.1399999856948853,78.2699966430664,191.8000030517578,6.789999961853027,36.75,20.40999984741211
11.01.01,1.2200000286102295,76.91999816894531,181.10000610351562,7.090000152587891,37.65999984741211,22.649999618530273
11.01.01,1.0399999618530273,73.41000366210938,164.3000030517578,8.699999809265137,32.720001220703125,21.90999984741211
11.01.01,0.8700000047683716,73.29000091552734,139.89999389648438,10.5,26.260000228881836,22.25
11.01.01,1.0399999618530273,73.9800033569336,147.5,9.229999542236328,29.520000457763672,23.639999389648438
11.01.01,0.9900000095367432,70.22000122070312,149.10000610351562,7.78000020980835,23.18000030517578,23.040000915527344
11.01.01,0.6800000071525574,74.91999816894531,131.5,14.5600004196167,5.170000076293945,23.0
11.01.01,0.8100000023841858,79.2699966430664,127.5999984741211,10.430000305175781,10.119999885559082,23.450000762939453
11.01.01,0.8199999928474426,82.05999755859375,136.0,11.149999618530273,7.869999885559082,22.18000030517578
11.01.01,1.2200000286102295,81.30999755859375,159.8000030517578,7.880000114440918,17.459999084472656,22.299999237060547
